owner_org,d_fiscal_year,total
aafc-aac,2017-2018,208651.72612197927
aafc-aac,2018-2019,256298.04372842348
aafc-aac,2019-2020,257000.23014959722
crtc,2018-2019,12988.192771084337
crtc,2019-2020,7351.807228915663
dfatd-maecd,2019-2020,9664.471794871793
dfatd-maecd,2020-2021,69685.9282051282
irb-cisr,2019-2020,105655
irb-cisr,2020-2021,38420
pco-bcp,2017-2018,15200.859759036144
pco-bcp,2018-2019,8604.260240963855
ssc-spc,2017-2018,1015610.3314713815
ssc-spc,2018-2019,3422135.453278057
ssc-spc,2019-2020,839635.0103554898
ssc-spc,2020-2021,548758.2807303045
